episode,return,steps,epsilon,mean_td_error
0,-2625.19999999998,1659,1.0,0.7118644754192407
1,-643.0000000000008,415,0.9999366666666667,1.002188171907985
2,-600.1000000000004,385,0.9998733333333333,0.9705499933218603
3,-3069.5999999999412,1960,0.99981,0.7420286499146777
4,-984.400000000007,616,0.9997466666666667,0.8961612784029402
5,-764.2000000000046,507,0.9996833333333334,0.8483821041766849
6,-278.0999999999994,176,0.99962,1.464497946987895
7,-497.2999999999981,326,0.9995566666666666,0.9791906229522557
8,-3058.7999999999497,1960,0.9994933333333333,0.7539757638611579
9,-761.2000000000039,483,0.99943,0.9067683208381062
10,-291.0999999999993,203,0.9993666666666666,1.1736924847064947
11,-2400.899999999999,1570,0.9993033333333333,0.7800900852268061
12,-114.50000000000011,86,0.99924,2.0892707074066417
13,-6.4999999999999964,9,0.9991766666666667,15.581160918049086
14,-3091.9999999999504,1960,0.9991133333333333,0.7862678418131124
15,-36.600000000000016,33,0.99905,3.832219359578008
16,-3113.9999999999477,1960,0.9989866666666667,0.8850179691085371
17,-1496.100000000016,917,0.9989233333333334,1.0527083541197093
18,-1679.3000000000206,1083,0.99886,0.9757899938344591
19,-3125.8999999999423,1960,0.9987966666666667,0.8898948149062025
20,-53.90000000000003,38,0.9987333333333334,3.9550094760205967
21,-315.29999999999933,196,0.99867,1.5532471368529674
22,-1435.2000000000162,910,0.9986066666666666,1.1017275214750284
23,-119.60000000000011,84,0.9985433333333333,2.2888738652262064
24,-523.5999999999989,335,0.99848,1.217129060618434
25,-500.1999999999982,328,0.9984166666666666,1.143831025991556
26,-970.800000000008,629,0.9983533333333333,1.0889728737050068
27,-2487.09999999999,1629,0.99829,0.9100148429773333
28,-2165.9000000000187,1419,0.9982266666666667,0.8911645967096157
29,-566.0999999999997,367,0.9981633333333333,1.110925122898501
30,-3130.69999999994,1960,0.9981,0.8418551583165534
31,-490.49999999999807,331,0.9980366666666667,1.4344983123788229
32,-1602.2000000000196,1018,0.9979733333333334,1.0054185025395297
33,6.4,4,0.99791,29.375744674909235
34,-312.0999999999993,204,0.9978466666666667,1.4027383668041866
35,-3100.7999999999493,1960,0.9977833333333334,0.8894873374270584
36,-469.39999999999833,317,0.99772,2.842005299933434
37,-2530.7999999999915,1655,0.9976566666666666,0.9094094623430974
38,-2059.0000000000236,1253,0.9975933333333333,0.9761403286851628
39,-41.00000000000002,29,0.99753,6.8165223740894625
40,-3105.599999999946,1960,0.9974666666666666,0.9309971616570023
41,-390.1999999999989,250,0.9974033333333333,1.41527189223829
42,-330.6999999999992,222,0.99734,1.4334181641579107
43,-1955.0000000000284,1298,0.9972766666666667,0.8555452218416809
44,-100.30000000000008,78,0.9972133333333333,2.3773988592129722
45,-254.69999999999948,167,0.99715,1.6050591343369993
46,-184.59999999999985,120,0.9970866666666667,1.9567146045058632
47,-2122.800000000019,1349,0.9970233333333334,1.0885812045889602
48,-569.8999999999999,352,0.99696,1.318779391105046
49,-222.49999999999955,154,0.9968966666666667,2.178115551346677
50,-333.29999999999916,214,0.9968333333333333,3.4578702548440203
51,-614.1999999999999,390,0.99677,1.1973039865628563
52,-1541.3000000000177,981,0.9967066666666666,1.134677504460041
53,-3023.399999999957,1960,0.9966433333333333,0.9147883433637626
54,-619.9000000000007,410,0.99658,1.3524223397657897
55,-312.59999999999906,210,0.9965166666666667,1.4851283409068794
56,-156.8,107,0.9964533333333333,3.1473422595847893
57,-1601.60000000002,1038,0.99639,1.1588027656441389
58,-21.299999999999994,22,0.9963266666666667,8.79090350954954
59,-298.2999999999993,195,0.9962633333333333,1.7754986421920316
60,-2502.099999999991,1591,0.9962,0.940663200394119
61,-710.5000000000025,470,0.9961366666666667,1.5411955503401962
62,-3128.0999999999462,1960,0.9960733333333334,0.8514927752088453
63,-1667.9000000000194,1040,0.99601,1.1876196584806935
64,-550.599999999999,350,0.9959466666666666,1.1370928642723412
65,-3053.999999999944,1960,0.9958833333333333,1.1338058654460477
66,-277.69999999999925,185,0.99582,2.6895498978427512
67,-19.199999999999992,18,0.9957566666666666,8.292805611789454
68,-1001.8000000000076,641,0.9956933333333333,1.1708011416336137
69,-39.00000000000003,35,0.99563,7.3131015920856255
70,-422.39999999999856,272,0.9955666666666667,2.6359076783916544
71,-2686.699999999982,1671,0.9955033333333333,1.006638043414217
72,-579.0999999999997,384,0.99544,1.2320914880083087
73,-1018.0000000000084,678,0.9953766666666667,1.2264638572025934
74,-461.69999999999845,308,0.9953133333333334,1.30719111117326
75,-595.9000000000003,389,0.99525,1.3563177772856914
76,-183.99999999999977,127,0.9951866666666667,5.174377175373419
77,-64.80000000000005,49,0.9951233333333334,5.498187387386837
78,-598.2000000000004,399,0.9950600000000001,1.070231811485078
79,-319.0999999999991,209,0.9949966666666666,1.4904882976549263
80,-384.3999999999987,247,0.9949333333333333,1.1893665323254328
81,-1111.4000000000115,720,0.99487,1.4231947423337152
82,-3072.6999999999493,1960,0.9948066666666666,0.8548113496697969
83,-2585.8999999999824,1647,0.9947433333333333,0.9492181560579058
84,-3047.7999999999433,1960,0.99468,0.9935802959126958
85,-143.10000000000002,98,0.9946166666666667,2.3132907649695307
86,-112.80000000000013,91,0.9945533333333333,4.266858091446846
87,-536.299999999999,350,0.99449,1.245803005416263
88,-946.1000000000078,647,0.9944266666666667,0.9268275083849787
89,-70.20000000000003,50,0.9943633333333334,7.600840398315467
90,-1396.100000000016,911,0.9943,0.9652133041234903
91,-1108.8000000000106,711,0.9942366666666667,1.2505697041312596
92,-1151.9000000000108,766,0.9941733333333334,1.4515492149013234
93,-3054.8999999999487,1960,0.99411,0.8246840086016843
94,-1751.8000000000218,1122,0.9940466666666666,1.247011535247861
95,-1688.000000000022,1103,0.9939833333333333,1.0714179266936288
96,-31.60000000000001,29,0.99392,4.918497101318422
97,-17.699999999999992,19,0.9938566666666667,11.796093447317375
98,-2191.2000000000153,1393,0.9937933333333333,1.1812223908998682
99,-324.599999999999,215,0.99373,3.306744790389223
100,-171.39999999999986,116,0.9936666666666667,8.9970517594964
101,-2869.2999999999647,1816,0.9936033333333333,1.1402221505117287
102,-1811.0000000000246,1160,0.99354,1.0619236039492241
103,-2.1999999999999993,12,0.9934766666666667,9.95484721430496
104,-45.10000000000004,42,0.9934133333333334,10.24122368677791
