episode,return,steps,epsilon,mean_td_error
0,-22.39999999999999,21,1.0,5.851414998880395
1,-1741.700000000022,1097,0.9999366666666667,0.7322210012144682
2,0.6000000000000014,9,0.9998733333333333,12.377755991285396
3,-19.999999999999993,23,0.99981,5.130399854570983
4,-1566.5000000000196,1020,0.9997466666666667,0.7195997506704327
5,-589.6000000000003,381,0.9996833333333334,0.9446518749344612
6,-680.900000000002,462,0.99962,0.8231919096312021
7,-1238.5000000000134,822,0.9995566666666666,0.7389944717985597
8,-44.500000000000014,34,0.9994933333333333,3.892385322670442
9,-187.5999999999998,127,0.99943,1.6780550447263385
10,-747.5000000000032,464,0.9993666666666666,1.0951156524238301
11,-2574.799999999987,1684,0.9993033333333333,0.7423721988178905
12,-673.1000000000008,443,0.99924,0.9528174272792009
13,-868.7000000000055,568,0.9991766666666667,0.9462690438007926
14,-887.700000000005,595,0.9991133333333333,0.8812615591299154
15,-3079.399999999956,1960,0.99905,0.7143121047827863
16,-270.39999999999935,179,0.9989866666666667,1.4545015628719775
17,-3093.5999999999476,1960,0.9989233333333334,0.8213148197143765
18,-3007.299999999955,1960,0.99886,0.7567353870614331
19,-2493.999999999996,1575,0.9987966666666667,0.8833528875354293
20,-2759.099999999973,1785,0.9987333333333334,0.8565356500538879
21,-713.3000000000023,465,0.99867,1.0926941661805678
22,-378.4999999999988,254,0.9986066666666666,1.2365483853599188
23,-1521.1000000000158,951,0.9985433333333333,1.1489375069730388
24,-645.8000000000011,436,0.99848,1.2069248861382837
25,-308.59999999999906,227,0.9984166666666666,1.3121451773229413
26,-1197.500000000012,785,0.9983533333333333,1.1247199768298284
27,-3104.1999999999452,1960,0.99829,0.8529854297304514
28,-2849.199999999966,1847,0.9982266666666667,0.8645986478857637
29,-1249.900000000014,819,0.9981633333333333,1.0350942941178107
30,-21.599999999999998,16,0.9981,16.742009750428007
31,-553.0999999999989,363,0.9980366666666667,1.138545200072266
32,-1197.900000000012,786,0.9979733333333334,1.1827965920588737
33,-775.3000000000051,526,0.99791,1.0485836560027375
34,-244.79999999999944,164,0.9978466666666667,1.5409327258036716
35,-309.8999999999993,199,0.9977833333333334,1.792262684129087
36,-3012.6999999999534,1960,0.99772,0.8102151032322256
37,-1388.6000000000156,904,0.9976566666666666,0.9182415137551442
38,-3115.399999999947,1960,0.9975933333333333,0.883146942699364
39,-555.2999999999992,353,0.99753,1.2808383939729258
40,-992.4000000000079,642,0.9974666666666666,1.1049492017436588
41,-138.2,96,0.9974033333333333,3.3507822617702554
42,-171.69999999999982,123,0.99734,1.7632805393611777
43,-44.500000000000014,38,0.9972766666666667,4.465466422972395
44,-1013.5000000000074,637,0.9972133333333333,0.9727011021317536
45,-266.09999999999957,173,0.99715,1.5347560525605193
46,-307.89999999999924,188,0.9970866666666667,2.571517751000174
47,-566.7999999999995,381,0.9970233333333334,1.019346283321454
48,-85.20000000000009,66,0.99696,4.405120869852224
49,-2911.599999999958,1824,0.9968966666666667,0.948000735888204
50,-1248.7000000000126,783,0.9968333333333333,1.4348151055157548
51,10.0,1,0.99677,95.99695257620436
52,-208.8999999999996,140,0.9967066666666666,2.1036457043228842
53,-25.800000000000004,24,0.9966433333333333,11.30810187604645
54,-1571.0000000000196,987,0.99658,1.488341907128315
55,-2879.1999999999653,1810,0.9965166666666667,1.1424778092579422
56,-1048.6000000000095,677,0.9964533333333333,1.4703243989690995
57,-897.3000000000068,606,0.99639,1.0164717774470857
58,-1674.6000000000204,1060,0.9963266666666667,1.065600220892277
59,-79.10000000000005,60,0.9962633333333333,5.593816980104611
60,-609.5999999999995,403,0.9962,2.134079341586817
61,-595.3000000000002,392,0.9961366666666667,1.206829627934959
62,-258.4999999999993,177,0.9960733333333334,2.395277474918408
63,-1920.600000000027,1243,0.99601,1.0099045125243786
64,-1386.300000000016,887,0.9959466666666666,1.1998581306117924
65,-529.5999999999985,338,0.9958833333333333,1.3322890446561764
66,-213.19999999999965,133,0.99582,2.2990686476959192
67,-265.69999999999925,176,0.9957566666666666,1.3925615647563916
68,-399.4999999999986,283,0.9956933333333333,1.963951704073204
