episode,return,steps,epsilon,mean_td_error
0,-133.2000000000001,91,1.0,1.451458351470869
1,-214.89999999999966,153,0.99962,1.3991155815983078
2,-228.2999999999995,142,0.99924,1.6050397042363198
3,-586.0999999999992,379,0.99886,1.525367408905139
4,-52.900000000000006,29,0.99848,1.7644077143438088
5,-651.600000000001,422,0.9981,1.528025262789185
6,-157.89999999999992,91,0.99772,1.7355179929084439
7,-332.79999999999905,228,0.99734,1.4553097405194986
8,-217.29999999999967,142,0.99696,1.5006503987667739
9,-130.90000000000006,89,0.99658,1.4508891120922658
10,-308.2999999999993,200,0.9962,1.538711966957149
11,-272.09999999999917,176,0.99582,1.5120208576087781
12,-675.7000000000012,435,0.99544,1.5712897903553649
13,-821.3000000000046,522,0.9950600000000001,1.5899102615798086
14,-250.09999999999945,161,0.99468,1.540218589341575
15,-368.5999999999989,237,0.9943,1.568038838441926
16,-148.8,93,0.99392,1.578795817965519
17,-558.0999999999988,359,0.99354,1.5669053930078214
18,-139.7000000000001,95,0.99316,1.4406861485317315
19,-45.400000000000006,28,0.99278,1.57233721928224
20,-210.99999999999972,126,0.9924,1.6445359293733637
21,-132.80000000000007,82,0.99202,1.5555221664140861
22,-425.79999999999853,283,0.99164,1.5340028751134585
23,-267.4999999999995,165,0.99126,1.6414580254373814
24,-326.49999999999903,207,0.99088,1.5883247155366158
25,-1416.3000000000159,916,0.9905,1.556801547746865
26,-201.6999999999998,137,0.99012,1.483774249275917
27,-911.9000000000061,595,0.98974,1.5743659560456276
28,-125.10000000000012,82,0.98936,1.4876935831213365
29,-159.29999999999995,104,0.98898,1.5143484927574349
30,-377.2999999999989,244,0.9886,1.5116767679089134
31,-202.39999999999964,140,0.98822,1.51463581685774
32,-123.2000000000001,79,0.98784,1.6654551805090512
33,-230.99999999999963,143,0.98746,1.640826285339445
34,-867.7000000000058,566,0.98708,1.5470998379880545
35,-39.8,23,0.9867,1.8589880107656855
36,-26.599999999999994,20,0.98632,1.2944406112644473
37,-950.9000000000066,597,0.98594,1.5769822312675708
38,-190.29999999999987,119,0.98556,1.7108288215721117
39,-14.899999999999999,12,0.9851800000000001,1.4909921309417733
40,-444.0999999999987,279,0.9848,1.6046493275073106
41,-977.3000000000079,611,0.98442,1.6370956860223427
42,-1555.7000000000185,1000,0.98404,1.5937554176870696
43,-172.59999999999985,114,0.98366,1.575731193665564
44,-1056.8000000000102,688,0.98328,1.5990476936060942
45,-194.69999999999982,126,0.9829,1.5654017070324375
46,-4.8,5,0.98252,0.8806684640954918
47,-21.799999999999997,16,0.98214,1.5232792252810814
48,-12.899999999999997,10,0.98176,1.5197608059677528
49,-195.99999999999977,130,0.98138,1.5723702981085679
50,-9.399999999999999,5,0.981,1.6581120866087287
51,-19.699999999999996,12,0.98062,1.783190203123035
52,-97.80000000000007,65,0.98024,1.618219937787117
53,-17.399999999999995,16,0.97986,1.068633954841609
54,-61.60000000000002,42,0.97948,1.4596531272517128
55,-21.199999999999996,19,0.9791,0.9710379589282747
56,-586.4999999999998,377,0.97872,1.6289550711152851
57,-7.2,7,0.97834,1.7771679386119954
58,-7.1000000000000005,5,0.97796,1.464782575623999
59,-539.5999999999985,349,0.97758,1.5947593578702954
60,-54.30000000000001,42,0.9772,1.5272909007816007
61,-297.39999999999907,196,0.97682,1.5141320488373378
62,-116.00000000000011,72,0.97644,1.5675301268360036
63,-461.29999999999853,282,0.97606,1.7039346839259923
64,-107.50000000000009,71,0.97568,1.417924313581599
65,-299.09999999999917,212,0.9753000000000001,1.3851659180467564
66,-121.70000000000013,93,0.97492,1.307836308752934
67,-111.50000000000013,86,0.97454,1.2741345982448504
68,-31.699999999999992,22,0.97416,1.7209401489120273
69,-12.399999999999999,12,0.97378,0.8412571427895371
70,-366.59999999999894,245,0.9734,1.50708688807448
71,-314.4999999999992,189,0.97302,1.6473439055184387
72,-977.3000000000073,621,0.97264,1.576832129587508
73,-678.7000000000019,460,0.97226,1.5090717127855309
74,-758.3000000000027,506,0.97188,1.5121317379107715
75,-18.699999999999996,15,0.9715,1.5837264247696732
76,-73.70000000000003,38,0.97112,1.9697680052375635
77,-191.39999999999986,113,0.97074,1.6267772020382194
78,-515.4999999999985,318,0.97036,1.6217621934268323
79,-292.7999999999993,196,0.96998,1.4860448561148276
80,-219.2999999999997,147,0.9696,1.4653553961570256
81,-452.19999999999857,290,0.96922,1.5917797382945769
82,-107.80000000000007,61,0.96884,1.775044467577858
83,-191.89999999999986,115,0.96846,1.6756351866803427
84,-51.20000000000002,37,0.96808,1.5298844016766902
85,-658.8000000000009,447,0.9677,1.4919096225882695
86,-347.09999999999906,232,0.96732,1.5786889985190258
87,-848.3000000000047,528,0.96694,1.6238035576913725
88,-313.8999999999991,204,0.96656,1.5588129278173175
89,-121.8000000000001,70,0.96618,1.6958063228922673
90,-499.5999999999983,317,0.9658,1.5648262976143892
91,-36.0,28,0.96542,1.6429375071936698
92,-49.3,34,0.96504,1.5367988162529491
93,-143.10000000000008,91,0.96466,1.6744635412670803
94,-386.69999999999914,231,0.96428,1.6537166087916357
95,-1569.400000000018,1000,0.9639,1.579817387736509
96,-117.00000000000011,81,0.96352,1.5438794403710039
97,-911.5000000000047,570,0.96314,1.591547294195006
98,-355.599999999999,230,0.9627600000000001,1.5408933005023289
99,-639.7000000000002,421,0.96238,1.5077582208411568
100,-90.60000000000008,59,0.962,1.5777148654152529
101,-75.20000000000006,54,0.96162,1.380003410315535
102,-14.099999999999998,11,0.96124,1.2880742415162325
103,-539.3999999999987,349,0.96086,1.598641761924677
104,-358.19999999999885,240,0.96048,1.5146736114708945
105,-29.199999999999996,22,0.9601,1.1993182096139774
106,-94.20000000000006,62,0.95972,1.6708827900827574
107,-112.50000000000011,84,0.95934,1.3921780892931532
108,-35.6,20,0.95896,2.293212742410223
109,-346.49999999999915,226,0.95858,1.6016326344777947
110,-763.5000000000032,509,0.9582,1.5192763695507443
111,-123.70000000000013,89,0.95782,1.391735659899283
112,-902.5000000000065,597,0.95744,1.5215015733779047
113,-57.000000000000014,34,0.95706,1.9534126491627959
114,-856.800000000005,567,0.95668,1.4982840549244356
115,-18.2,13,0.9563,2.0701231050401985
116,-932.0000000000061,604,0.95592,1.5330376364961211
117,-1126.000000000009,732,0.9555400000000001,1.5249876388509462
118,-302.99999999999915,210,0.95516,1.517115486576
119,-102.90000000000009,67,0.95478,1.4964751676686876
120,-97.00000000000009,65,0.9544,1.3471192253406088
121,-1298.8000000000138,826,0.95402,1.5443963201686524
122,-764.0000000000033,502,0.95364,1.4963146563583687
123,-221.3999999999996,146,0.95326,1.4558084661647401
124,-65.10000000000002,39,0.95288,1.8195132563787735
125,-309.5999999999991,198,0.9525,1.5694441799962748
126,-39.900000000000006,25,0.95212,2.092168444247197
127,-60.10000000000004,38,0.95174,1.5028171013305474
128,-94.30000000000007,60,0.95136,1.5497379133134475
129,-525.6999999999982,334,0.95098,1.5269549141825405
130,-103.60000000000008,62,0.9506,1.5916915911377414
131,-27.799999999999994,21,0.95022,1.361299356953218
132,-221.19999999999976,142,0.94984,1.536845715392245
133,-10.299999999999999,8,0.94946,1.3960817773904242
134,-323.8999999999992,205,0.94908,1.6020461995514172
135,-150.50000000000003,100,0.9487,1.5645495458680208
136,-435.2999999999985,290,0.94832,1.4740870296086872
137,-609.1999999999998,396,0.94794,1.5212620996435313
138,-46.500000000000014,35,0.94756,1.4388996512216299
139,-532.7999999999989,349,0.94718,1.4914818002387487
140,-166.9,114,0.9468,1.4311884846260892
141,-304.8999999999993,193,0.94642,1.5996830977954555
142,-19.599999999999998,14,0.94604,1.4745950960207133
143,-38.5,24,0.94566,1.5974240297562063
144,-185.2999999999999,135,0.94528,1.3868095999073855
145,-50.000000000000014,40,0.9449,1.1809540629458066
146,-209.49999999999974,131,0.94452,1.5490486163108521
147,-267.6999999999993,179,0.94414,1.5225374515869745
148,-264.79999999999944,181,0.94376,1.3996809143745004
149,-344.29999999999893,225,0.94338,1.457670200359463
150,-235.99999999999957,156,0.9430000000000001,1.4877709880371
151,-10.299999999999999,8,0.94262,1.554392525798983
152,-156.20000000000002,108,0.94224,1.4865236787689164
153,-10.2,10,0.94186,0.973448888879749
154,-66.30000000000004,40,0.94148,1.588210406462298
155,-231.4999999999996,145,0.9411,1.6166611585842874
156,-172.29999999999984,116,0.94072,1.405166467953493
157,-384.49999999999864,265,0.94034,1.413793749296899
158,-123.90000000000012,81,0.93996,1.443580118130204
159,-33.9,20,0.93958,1.9960825089319436
160,-321.49999999999915,207,0.9392,1.5387422255766516
161,-256.8999999999994,175,0.93882,1.4134244936583051
162,-83.40000000000005,53,0.93844,1.5193563741273484
163,-24.499999999999996,16,0.93806,1.641942169520951
164,-233.69999999999948,156,0.93768,1.440681325472123
165,-363.39999999999895,237,0.9373,1.4410694512157538
166,-112.60000000000012,77,0.93692,1.6045742816505861
167,-112.5000000000001,75,0.93654,1.5810073231482724
168,-20.899999999999995,17,0.93616,1.646222649624721
169,-426.79999999999853,300,0.9357800000000001,1.423075317011832
170,-85.50000000000007,61,0.9354,1.445798364562446
171,-699.300000000002,454,0.93502,1.583882112233014
172,-71.00000000000006,55,0.93464,1.4777898733123958
173,-31.699999999999996,22,0.93426,1.5321901947752343
174,-163.39999999999992,106,0.93388,1.4625524700517538
175,-19.499999999999996,16,0.9335,1.267025848879362
176,-11.499999999999998,9,0.93312,1.9224870464482775
177,-172.6999999999999,123,0.93274,1.3423040100349046
178,-74.40000000000005,57,0.93236,1.2458703684557257
179,-60.300000000000026,43,0.93198,1.4190675618278197
180,-7.1000000000000005,5,0.9316,1.5040927919699858
181,-29.499999999999996,21,0.9312199999999999,1.5899707903794078
182,-442.09999999999843,291,0.93084,1.4788000993974548
183,-867.2000000000056,567,0.93046,1.4811047546909681
184,-219.39999999999964,146,0.93008,1.5624166282570837
185,-33.3,28,0.9297,1.2478552200003428
186,-702.1000000000023,438,0.92932,1.565534647164066
187,-338.999999999999,216,0.92894,1.5456443212105666
188,-416.79999999999865,263,0.92856,1.5854583795413413
189,-85.80000000000005,55,0.92818,1.5945877420330867
190,-212.59999999999962,148,0.9278,1.4733098861744252
191,-102.10000000000008,67,0.92742,1.5629782056017985
192,-50.20000000000002,32,0.92704,1.4789854077282194
193,-249.6999999999996,150,0.92666,1.6889994639524177
194,-77.60000000000004,48,0.92628,1.9054546002377155
195,-613.5000000000006,399,0.9259,1.4772784299185395
196,-44.0,31,0.92552,1.6671462911920851
197,-309.2999999999992,211,0.92514,1.4247447438105714
198,-605.6000000000005,391,0.92476,1.5319392639401828
199,-573.0999999999989,380,0.92438,1.443443319468212
200,-475.6999999999983,320,0.924,1.4312457645541952
201,-199.09999999999977,127,0.92362,1.5108116005026033
202,-376.499999999999,245,0.9232400000000001,1.4969133778932913
203,-41.400000000000006,24,0.92286,2.250993070635023
204,-104.60000000000008,67,0.92248,1.6076306241220264
205,-102.00000000000011,77,0.9221,1.30242166265451
206,-66.60000000000004,46,0.92172,1.5587046364171857
207,-192.89999999999972,137,0.92134,1.372898998375483
208,-6.9,5,0.92096,1.6549642966973621
209,-4.8,5,0.92058,1.1884608240684897
210,-705.4000000000021,447,0.9202,1.5171251595708253
211,-45.500000000000014,30,0.91982,1.7865659733010222
212,-82.60000000000008,56,0.91944,1.5110730640982517
213,-158.2999999999999,112,0.91906,1.448575896450938
214,-56.80000000000001,43,0.91868,1.4975247768025035
215,-170.99999999999986,129,0.9183,1.3222432672965638
216,-39.7,21,0.91792,1.9929019772127827
217,-1.2,2,0.91754,1.8470306785122736
218,-131.2000000000001,77,0.91716,1.8314991782813663
219,-553.8999999999988,344,0.91678,1.5888149392619983
220,-29.599999999999994,18,0.9164,1.6298883561569373
221,-15.299999999999997,8,0.9160200000000001,2.124480942027336
222,-9.1,7,0.91564,2.4210713377700874
223,-88.50000000000009,63,0.91526,1.4266615287193687
224,0.0,1,0.91488,1.0368628529446269
225,-394.2999999999989,259,0.9145,1.5037974909835834
226,-490.2999999999984,305,0.91412,1.569203843878474
227,-506.69999999999857,310,0.91374,1.561364382532436
228,-1.0,2,0.91336,2.0434670072843355
229,-61.400000000000034,37,0.91298,1.5810736883884788
230,-645.8000000000006,446,0.9126,1.3813433992653974
231,-306.6999999999991,199,0.91222,1.4423726555831762
232,-211.09999999999957,161,0.91184,1.2924516998766968
233,-142.90000000000003,94,0.9114599999999999,1.547778661000187
234,-49.80000000000003,32,0.91108,1.751499785728694
235,-76.30000000000007,48,0.9107000000000001,1.5017206614016494
236,-29.49999999999999,24,0.91032,1.2621709286904774
237,-66.70000000000002,41,0.90994,1.565706647392919
238,-27.399999999999995,21,0.90956,1.6867312764423104
239,-258.9999999999995,168,0.90918,1.5080910365333007
240,-202.99999999999977,128,0.9088,1.645827286916614
241,-78.30000000000004,50,0.90842,1.65071114435921
242,-448.29999999999825,321,0.90804,1.3259461972064204
243,-111.00000000000007,69,0.90766,1.6672032663663554
244,-37.2,29,0.90728,1.5505120419049012
245,-18.599999999999994,17,0.9069,1.4244801282137478
246,-29.199999999999996,18,0.90652,2.3526119421442986
247,-26.199999999999996,20,0.90614,1.1887872407228284
248,-484.19999999999817,337,0.90576,1.4277732094711988
249,-565.9999999999993,348,0.90538,1.614563100868524
250,-103.70000000000007,64,0.905,1.6504549072269843
251,-7.0,7,0.90462,1.5972892711769335
252,-6.6000000000000005,7,0.90424,1.0286817832562443
253,-142.3,99,0.90386,1.4463429041501592
254,-193.49999999999977,133,0.9034800000000001,1.4331616787208137
255,-229.09999999999968,132,0.9031,1.6531385930052636
256,-19.899999999999995,16,0.90272,1.155507722070069
257,-54.00000000000002,39,0.90234,1.2564927410670268
258,-351.69999999999914,237,0.90196,1.5437527443372918
259,-347.19999999999936,216,0.90158,1.5618573446737118
260,-52.60000000000001,35,0.9012,1.487705780215896
261,-291.0999999999993,194,0.90082,1.466220920382932
262,-207.39999999999964,131,0.90044,1.6611363098656666
263,-75.20000000000005,50,0.90006,1.4785369096646943
264,-37.7,23,0.89968,2.180389621687498
265,-137.30000000000007,102,0.8993,1.35735536922974
266,-217.29999999999956,150,0.89892,1.3543868875233838
267,-4.6,5,0.89854,1.682714632271426
268,-317.69999999999925,200,0.89816,1.5037640357206157
269,-192.79999999999978,131,0.89778,1.3737974343737083
270,-117.00000000000009,74,0.8974,1.6436946492594946
271,-430.2999999999985,284,0.89702,1.4366944719742012
272,-96.50000000000007,62,0.89664,1.5441789742917456
273,-113.80000000000013,82,0.8962600000000001,1.3187551828064108
274,-47.7,32,0.89588,1.5559926229628147
275,-18.7,11,0.8955,2.2851324515735603
276,-97.20000000000005,53,0.89512,1.8346728079521868
277,-67.30000000000003,45,0.89474,1.4848699906898055
278,-19.2,14,0.89436,1.7750068314219232
279,-213.59999999999962,148,0.89398,1.5765452751608684
280,-40.10000000000001,29,0.8936,1.5310609271041578
281,-135.50000000000009,100,0.89322,1.3899789838603656
282,-155.29999999999998,104,0.89284,1.4157146854048195
283,-8.0,8,0.89246,1.046989376288953
284,-73.60000000000005,53,0.89208,1.4210125499177062
285,-23.39999999999999,17,0.8917,1.9281338404931758
286,-73.40000000000005,48,0.89132,1.421138658393412
287,-11.3,9,0.8909400000000001,1.5243371802650847
288,-8.4,8,0.89056,1.3860875507374524
289,-112.30000000000008,80,0.89018,1.2892625260252173
290,-55.400000000000006,37,0.8898,1.417247672300947
291,-266.49999999999926,183,0.88942,1.3849443825762233
292,-20.499999999999996,17,0.88904,1.4854872689600398
293,-254.89999999999958,167,0.88866,1.5840521858590237
294,-287.3999999999993,184,0.88828,1.6414260253398003
295,-64.10000000000002,46,0.8879,1.456557511778137
296,-110.1000000000001,87,0.88752,1.3436410910864152
297,-78.20000000000006,64,0.88714,1.296179796002374
298,-90.1000000000001,69,0.88676,1.2623040591097654
299,-72.10000000000001,45,0.88638,1.5434270557821783
300,-97.6000000000001,77,0.886,1.2832219762284425
301,-263.5999999999994,179,0.8856200000000001,1.4588335955861536
302,-99.80000000000005,59,0.88524,1.593911220919911
303,-55.90000000000002,39,0.88486,1.543426071214159
304,-207.39999999999972,135,0.88448,1.6543920717605713
305,-221.4999999999996,146,0.8841,1.5561909461299774
306,-11.6,7,0.8837200000000001,2.4361296379109807
307,-196.19999999999973,129,0.88334,1.4402019859182504
308,-459.1999999999985,293,0.88296,1.5700484095033143
309,-233.99999999999955,162,0.88258,1.511502565203926
310,-87.20000000000007,64,0.8822,1.4170106825089386
311,-73.30000000000007,58,0.88182,1.2259465893645314
312,-25.399999999999995,19,0.88144,1.3749444668238502
313,-257.49999999999955,163,0.88106,1.5824770231691199
314,-101.70000000000009,74,0.88068,1.4386228750992276
315,-95.90000000000006,66,0.8803,1.48902206291083
316,-318.3999999999994,213,0.87992,1.5317883564051133
317,-119.9000000000001,86,0.87954,1.4550625378483426
318,-161.89999999999992,106,0.8791599999999999,1.6157466684454835
319,-159.99999999999994,98,0.87878,1.727599133470984
320,-17.599999999999998,12,0.8784,1.6355824241131278
321,-17.999999999999996,13,0.87802,1.5877943337357387
322,-104.8000000000001,70,0.87764,1.467418657388516
323,-84.70000000000005,60,0.87726,1.5382089905345078
324,-212.49999999999974,126,0.87688,1.735060995709959
325,-13.399999999999999,13,0.8765000000000001,1.5182150527998113
326,-120.0000000000001,81,0.87612,1.638899322205982
327,-236.8999999999995,175,0.87574,1.423782278742658
328,-62.700000000000024,41,0.87536,1.9148772234382891
329,-213.69999999999976,139,0.87498,1.529783118829315
330,-39.39999999999999,27,0.8746,1.5823981201896677
331,-115.9000000000001,79,0.87422,1.3906887425286896
332,-119.30000000000013,82,0.87384,1.5165130786218346
333,-494.8999999999982,341,0.87346,1.4208027593626615
334,-8.2,4,0.8730800000000001,2.235682367235785
335,-50.600000000000016,40,0.8727,1.6996510329920391
336,-340.499999999999,237,0.87232,1.382983962336293
337,-1052.8000000000097,680,0.8719399999999999,1.549920044376361
338,-51.30000000000002,39,0.87156,1.3380967524259437
339,-30.299999999999994,21,0.8711800000000001,1.6144269131309215
340,-38.30000000000001,28,0.8708,1.5168217946446632
341,-267.3999999999991,191,0.87042,1.376977211614179
342,0.0,1,0.87004,1.4533984459001514
343,-16.199999999999996,11,0.86966,2.5145265088995292
344,-4.6000000000000005,5,0.86928,1.615154335975594
345,-66.20000000000002,42,0.8689,1.9238181888080412
346,-138.20000000000005,95,0.86852,1.4109437273870546
347,-28.699999999999992,20,0.86814,1.6395063248729222
348,-544.5999999999987,368,0.86776,1.4187035183168226
349,-192.3999999999998,122,0.86738,1.6084640501999852
350,-224.39999999999955,150,0.867,1.4753216354528913
351,-68.30000000000003,42,0.86662,1.883516175596082
352,-154.0,93,0.86624,1.5284678274258874
353,-14.0,9,0.8658600000000001,1.9113899101227345
354,-200.29999999999978,136,0.86548,1.4996290904502902
355,-166.39999999999984,121,0.8651,1.337209652228683
356,-109.40000000000009,76,0.86472,1.455903936873411
357,-18.799999999999997,13,0.86434,1.5877218319953585
358,-7.0,7,0.8639600000000001,1.6200111399983947
359,-37.3,27,0.86358,1.4064241777200053
360,-15.399999999999995,14,0.8632,1.8276801060305468
361,-7.1000000000000005,5,0.86282,1.5427711251023464
362,-33.999999999999986,26,0.86244,1.5024034771668662
363,-222.7999999999996,148,0.86206,1.5301506703118244
364,-223.19999999999953,153,0.86168,1.4007673286479108
365,-1.2,2,0.8613,2.0439246567397644
366,-260.7999999999994,161,0.86092,1.573346520061989
367,-40.9,22,0.86054,1.9544775241183778
368,-153.30000000000004,95,0.86016,1.564995590873511
369,0.0,1,0.85978,1.1331329174671427
370,-144.5,95,0.8594,1.771047761164085
371,-30.699999999999992,21,0.85902,1.6567338259468734
372,-15.099999999999998,12,0.8586400000000001,1.590385141878236
373,-389.0999999999986,274,0.85826,1.4285741846554854
374,-146.89999999999998,97,0.85788,1.6363221180503618
375,-34.9,29,0.8575,1.2703554354464917
376,-5.7,4,0.85712,5.645472225821564
377,-146.09999999999997,101,0.8567400000000001,1.7109916289975133
378,-47.50000000000003,32,0.85636,1.4383900077030722
379,-88.90000000000008,59,0.85598,1.7081485417644229
380,-12.499999999999998,10,0.8556,1.7878246276112406
381,-118.10000000000014,88,0.85522,1.4022876611673116
382,-123.30000000000011,86,0.85484,1.4121895288190451
383,-70.90000000000005,51,0.85446,1.5267814111022802
384,-28.799999999999997,18,0.85408,1.6458460709628226
385,-37.50000000000001,27,0.8537,1.5203316118558734
386,-195.69999999999982,136,0.85332,1.4862746394722572
387,-3.4000000000000004,4,0.85294,1.9003143573104324
388,-94.70000000000009,64,0.85256,1.374562483142366
389,-108.90000000000009,73,0.85218,1.4360605955638552
390,-32.89999999999999,27,0.8518,1.3581950377229826
391,-13.8,9,0.8514200000000001,2.062744173875913
392,-366.8999999999988,245,0.85104,1.423909921162108
